,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11
path.6245,28140,27397.85107,29008.36889,28685.50614,29644.26547,30547.73898,32049.88075,32629.64969,31516.78671,29185.4335,29377.83347
path.6246,28140,28827.15539,29504.16796,30186.36934,28103.66281,28173.77712,29212.82521,29789.12578,31563.56688,31471.23832,32033.40006
path.6247,28140,28387.44874,29522.94267,29095.24906,27450.95592,27418.88706,27477.4793,27679.66395,28043.98932,29807.65197,28389.12895
path.6248,28140,30073.85094,30053.11638,28784.19043,29527.62562,30006.69155,31292.8387,30866.27831,31944.39849,33700.41751,35194.37993
path.6249,28140,27992.38131,28160.06554,28799.35067,29671.92802,30742.43613,32365.16454,32870.49904,34611.4121,35313.99009,35531.65844
path.6250,28140,30363.98295,30497.11367,29645.66143,30970.4001,32690.09056,34770.43715,35277.05313,37189.76344,36135.64372,36080.07731
path.6251,28140,29294.16851,29035.46965,29168.19601,29873.12242,30644.0587,30576.15081,31458.36802,33819.72336,34159.54175,34766.44916
path.6252,28140,29801.71002,29538.84877,30920.95122,31832.72449,31980.23364,33508.72451,33616.17437,33275.45168,33282.45441,34684.52818
path.6253,28140,28675.69024,29782.24424,29728.49305,31015.502,29730.49426,30845.56954,32046.53375,32280.31249,31797.26612,32149.51867
path.6254,28140,29143.83847,30361.72114,31449.58515,32414.86345,31303.32403,31730.22867,30584.08277,31771.80198,32893.1164,34543.10854
path.6255,28140,29247.09897,30824.44933,32246.99376,31280.67832,31719.57878,32186.92775,31542.48588,31603.02497,32907.96694,31948.97071
path.6256,28140,27783.45834,28009.30271,29934.66008,31972.7795,32304.41331,31630.52327,32209.82885,32266.49188,35117.47503,34505.60898
path.6257,28140,26967.40394,28098.44845,28317.57003,28729.44493,29480.65869,30157.03487,28661.667,29854.29151,30036.42177,30970.09261
path.6258,28140,28480.00198,28858.65975,30246.80163,33108.72845,34025.23885,34893.59966,36109.64922,33919.13313,36424.86561,36345.64015
path.6259,28140,29647.03513,31322.86658,30966.60681,30739.30984,31729.18796,30401.17549,30312.73232,29848.81697,30052.62359,31422.90213
path.6260,28140,26885.43057,26207.45822,26495.30683,28095.34266,27328.00508,28461.30407,28104.34464,29560.56562,29310.28278,31592.83638
path.6261,28140,27766.67968,27992.1253,30745.49905,30103.80364,28970.55704,28299.51011,28848.51806,28702.21773,29276.80316,29574.82457
path.6262,28140,26856.50774,27452.43678,27942.91158,26686.80306,27334.50954,26925.57614,27361.21372,27367.36931,28188.42627,28406.79199
path.6263,28140,27149.60436,25504.04782,27350.25041,27939.77581,27556.94264,29134.72163,29027.41637,29777.02356,30149.37503,32078.66452
path.6264,28140,29442.82991,29439.12481,31618.63691,32417.40348,34528.08824,35886.05613,37607.48236,37547.11062,36990.04939,38254.50286
path.6265,28140,29266.19318,28084.3225,29298.08479,29526.82067,30586.67168,31004.25508,30983.03453,33307.68358,32290.63409,34562.65585
path.6266,28140,28241.37944,27406.58766,27779.3877,29123.63934,28230.54167,29273.60278,30038.48484,31352.05177,31901.39068,33900.33044
path.6267,28140,29785.03416,29696.11012,31277.77115,31660.08227,30712.61953,31143.19057,31845.81754,33563.24792,33923.87808,34472.2996
path.6268,28140,27815.69724,26834.51845,26889.8386,27019.07657,28502.88543,29568.32554,29894.24364,31873.74202,33607.38936,33398.21737
path.6269,28140,30135.31438,29793.89846,30272.46854,31420.03723,31722.71202,32276.57524,32689.98919,32766.50977,33229.00331,33892.58334
path.6270,28140,28824.79865,29403.25649,31095.54079,32249.44643,32693.46041,33660.67144,34948.3244,36166.6703,39554.88617,40709.40711
path.6271,28140,27716.19355,29991.95639,30105.85722,31438.32695,30442.68747,30447.07711,29845.89442,30041.08238,30650.52855,30891.2471
path.6272,28140,28526.6975,28558.43469,31147.33016,32876.12136,32413.48692,34211.35173,32272.05144,33635.15558,35543.11357,36975.66366
path.6273,28140,27889.96548,28207.29363,28118.88611,30093.5066,29018.04944,30624.60309,31931.81344,32113.72683,32308.79678,31903.82073
path.6274,28140,29125.68745,27996.4223,26956.95678,27223.79576,28259.48908,27979.85031,27494.24921,27477.88708,26835.7978,28044.8405
path.6275,28140,28971.99405,29050.5112,29125.2683,28986.08523,29292.3809,29153.057,30153.34102,28774.97903,30564.51356,29946.75468
path.6276,28140,28766.24818,30077.68215,31814.68207,34369.15811,33912.24049,36266.77709,38197.10169,40074.14843,43076.07025,46689.81285
path.6277,28140,28506.28405,30457.81655,30768.91913,33130.35047,34937.03153,36506.65065,38118.69294,38362.67601,38287.83515,37801.15889
path.6278,28140,27279.89928,28291.39288,27198.30782,28613.25328,29435.15721,30317.93688,31920.76963,32472.3781,30841.23402,32494.09286
path.6279,28140,30614.60718,31766.98417,34844.59402,36160.74328,35444.52847,35020.30923,33956.98763,34911.2856,34899.759,35408.88288
path.6280,28140,27994.65863,28100.88598,29268.87749,31275.65533,32694.44012,32179.88042,31056.3619,31048.83235,31021.19351,31272.82235
path.6281,28140,29891.3885,29805.05135,31671.10571,32650.0285,32565.53452,34465.65589,36240.05792,37223.59351,37610.7532,38078.29084
path.6282,28140,27991.99958,28625.28743,31277.08308,33272.74409,34376.09162,31636.14854,33564.7531,33654.11865,36823.6215,36535.977
path.6283,28140,29037.44201,29150.94009,29506.55426,31909.81503,33529.95168,33852.88043,36635.61087,37579.71737,39012.86195,38540.45985
path.6284,28140,29098.56457,30632.97128,32012.63308,33295.5416,34241.89471,37251.33999,36950.71912,35692.24317,36804.49316,39914.91634
path.6285,28140,30044.77356,30687.43635,30875.45342,32410.07532,33101.10316,33132.26588,33651.28331,34418.50824,32341.51822,31664.25905
path.6286,28140,27186.26993,25740.72061,26353.29577,25533.0542,26005.20942,26038.2489,26476.51572,26647.39754,26867.62298,26684.56883
path.6287,28140,27538.52989,30132.4488,30829.41326,32057.58706,34990.32108,35960.18774,37588.79702,39746.32861,40036.23288,40187.76015
path.6288,28140,29001.63871,28819.23727,30571.91765,31641.70176,33110.6154,33485.75781,33149.59376,34085.25217,33906.54854,36113.01753
path.6289,28140,28262.96484,28089.2336,28553.61032,29689.66571,30971.48331,31672.90167,31364.61031,33488.39777,33067.36867,33831.6095
path.6290,28140,27654.01671,27413.33317,28925.46357,29417.53451,31113.09734,31707.2717,32077.14577,32901.08489,33485.4647,35079.38313
path.6291,28140,29794.76691,31463.87654,32262.70766,32605.56568,33230.07239,33638.50217,32987.2987,32508.50417,34642.93527,35428.50838
path.6292,28140,29077.82693,30623.00563,31874.71484,32372.57736,33421.96917,34817.22359,34865.8175,37045.71182,38901.59857,39360.2945
path.6293,28140,31185.48566,30887.70212,30552.67447,30311.14283,31294.1716,30345.80263,30631.10976,32683.6547,33845.26143,34879.9789
path.6294,28140,29859.00737,30419.35343,30566.82208,30752.09641,30638.5587,30231.00177,30794.46996,31316.70924,30880.24319,29543.02364
path.6295,28140,30401.93855,32248.77669,31511.83494,31462.38077,32285.1751,32980.4735,32565.72981,33288.47854,33849.29345,33608.86576
path.6296,28140,29331.57536,30311.53059,31800.08724,30532.88299,32489.56743,32235.58881,34434.4839,35792.23701,38167.00018,38523.55018
path.6297,28140,28936.54577,30533.56373,30705.27763,33150.12226,35611.59271,35742.71535,37138.82689,37368.83743,39265.9891,40564.95331
path.6298,28140,28556.69299,29624.61079,30703.04903,32452.23111,33036.40885,32276.05677,33485.85787,34903.48639,35902.01786,37682.2823
path.6299,28140,29442.30274,30491.86026,30935.77206,31027.56647,30718.1398,31997.32906,34778.45495,35052.44572,35606.59368,36977.47879
path.6300,28140,26163.21267,25793.22604,24806.92835,26107.26791,27523.26655,27844.60963,29451.87993,30128.57877,31013.00678,30446.58031
path.6301,28140,29134.34184,29248.11342,30891.50977,31603.13844,31452.48274,31501.38625,32373.73973,34195.10578,35226.07938,38064.59449
path.6302,28140,29011.96451,30330.81121,31179.63608,30906.97776,31059.01591,32781.04142,34297.7419,34977.61194,34928.37025,36236.86118
path.6303,28140,30152.30844,32039.35374,33458.46462,33517.57948,31960.10666,32850.4531,32528.89033,35738.2235,37659.68765,39678.13592
path.6304,28140,30360.29144,31044.9749,32988.55615,34641.22069,36166.39854,35690.47861,38185.67122,37201.57026,39747.66672,43190.3987
path.6305,28140,28472.18451,30856.20478,32363.10186,33730.34569,35512.20948,36553.92012,37648.31394,36473.62523,36864.15442,39115.0477
path.6306,28140,30081.16546,33057.19979,33639.04228,34466.46469,36780.63438,40840.56829,40700.00445,41201.4426,42370.3967,43792.86656
path.6307,28140,29463.85996,29610.19833,30169.15292,30283.83413,30213.87328,30783.499,31417.30746,33436.1131,34422.83702,32807.96142
path.6308,28140,28014.49593,31212.55891,30885.20912,32813.6722,34558.07414,34236.083,36643.90914,37619.08261,37886.37986,39297.47509
path.6309,28140,28976.19475,30344.52645,33326.39274,32589.63435,34909.18123,35604.47341,37400.04521,38049.30169,40895.76178,42146.44224
path.6310,28140,29603.53088,30229.94154,30588.84052,33421.00643,35868.45791,36580.18437,38089.59683,37676.79478,39023.28391,39403.51271
path.6311,28140,27675.25765,28377.77012,28738.97986,30326.87798,32316.59694,34648.83444,35134.19157,36178.18655,36970.6735,38452.0902
path.6312,28140,26188.65936,27202.04018,28015.91624,27636.29163,28763.03945,27623.8877,28382.01325,28009.22571,29011.13432,31533.89246
path.6313,28140,29820.40829,28257.19821,30154.59639,31898.22846,32282.62009,32958.76686,32480.81105,31728.79689,33066.48392,34354.45965
path.6314,28140,26872.66181,26509.95688,24369.20258,27933.63975,30247.47795,30209.49307,31524.39815,30883.4832,30448.48827,30838.08646
path.6315,28140,29887.24054,29943.61406,30908.52371,30330.94363,32129.35418,32622.11987,32649.3374,34821.71608,35485.70166,34348.98532
path.6316,28140,27810.55886,29006.11104,31128.85182,33694.0159,32289.68567,31983.73736,32147.07284,31710.3559,32276.05371,33774.30116
path.6317,28140,29386.84457,31169.06513,31290.19636,33146.94746,34627.54278,36912.13275,35682.058,36501.59105,38429.23202,39344.12519
path.6318,28140,28467.88695,29163.41962,31136.23748,31846.686,31457.6716,32417.84163,35012.31563,35984.13346,35095.69408,36493.70065
path.6319,28140,30224.08251,30468.61314,31648.11394,32405.44665,35446.18495,36869.69335,36088.6574,35108.5488,35347.50451,36489.40734
path.6320,28140,30206.64411,30114.97503,32643.4271,33476.22013,35197.99195,36791.32612,39474.88656,41831.08871,40224.08963,41882.27267
path.6321,28140,27993.51172,28202.64258,29209.9887,30095.12591,30657.07275,31783.00122,33041.34629,31448.60744,32136.99804,33464.98033
path.6322,28140,27882.11537,28659.92854,28829.04484,29101.7927,30549.89101,31145.51878,33035.62732,34789.69784,35981.34016,34236.55745
path.6323,28140,27909.80792,28100.74485,28576.99796,28935.60487,28228.80018,28674.02301,28467.41892,30193.4636,30480.21967,31128.39299
path.6324,28140,30297.19257,31809.4004,32964.25345,33676.87045,33640.90981,34889.28207,36110.06303,36448.81326,39693.94104,39276.9275
path.6325,28140,29664.79265,30793.17839,30468.27983,30032.18303,31307.48139,34886.38467,34678.96344,35521.7361,37228.88376,37501.64965
path.6326,28140,29902.93912,29213.41139,28961.82935,30186.24054,32548.66365,34650.63951,35969.85647,37309.33385,35214.39044,37022.8046
path.6327,28140,27228.61179,28505.48527,30118.3466,30321.98962,31150.67503,30281.3306,31703.49967,32374.75549,34151.77179,36051.05418
path.6328,28140,27891.0939,30202.42984,33515.94004,34619.20371,36582.8757,38423.75831,39372.88385,37126.81981,38873.66692,39098.02721
path.6329,28140,28585.13046,28782.56068,30731.15084,31674.22928,33654.8144,35283.41025,34610.77838,35645.10295,36929.87384,38228.93354
path.6330,28140,27282.36536,28766.48795,30558.33979,32522.33566,31609.08977,31090.58294,32981.57774,33469.83955,34072.24592,35139.51259
path.6331,28140,27815.37964,28750.99286,32404.21303,34844.54499,36171.02672,38012.65705,39264.91302,43821.27115,46464.37388,48374.03092
path.6332,28140,29539.34984,29542.97422,31280.52268,31763.18721,32526.25293,34398.48045,34641.46324,33724.0738,34171.99883,35790.90913
path.6333,28140,29669.75803,30501.33576,32937.7404,34306.36369,34810.60189,35258.82556,36232.68081,36492.68337,37085.6756,37949.21382
path.6334,28140,29784.66191,29922.98868,31080.03088,29538.76168,29517.514,30144.78657,31290.97586,32318.32964,31864.93213,32333.68673
path.6335,28140,28787.2826,28011.63437,27017.95738,28549.95607,29223.57765,29646.52576,30078.90668,31580.39204,30251.71773,31236.94205
path.6336,28140,28050.77376,27855.77126,28918.35042,29410.45073,30601.443,29851.23076,30190.35109,29314.28649,28050.73867,28424.7175
path.6337,28140,29537.15047,30235.50518,30114.00937,31266.97016,32238.42392,32177.02839,33714.94034,35175.35649,36004.05686,37161.52631
path.6338,28140,27771.26477,30266.02646,30174.95972,29677.98403,31767.15343,31415.94288,32682.39622,33330.88495,34854.40251,35576.99243
path.6339,28140,30448.59328,31592.45536,31944.13232,32483.95829,33801.70677,36421.46573,38123.14482,39546.81352,41241.82403,41938.24166
path.6340,28140,28943.02739,30165.54253,29711.02167,28889.22386,28973.4747,29116.88834,30497.21577,30869.86638,33296.95481,31778.28373
path.6341,28140,29085.3875,29511.28979,31534.39851,32303.10134,33192.21524,33996.87935,32927.71405,33029.99281,34357.70083,36134.95481
path.6342,28140,30277.57404,31575.65544,30985.31532,30058.55251,30105.40278,30361.65758,31548.81253,32854.14946,32562.82531,32869.95343
path.6343,28140,27435.53738,27695.29358,29317.66946,28954.44017,29100.79416,30392.96209,31577.63571,32860.61651,33599.60897,33404.66406
path.6344,28140,29207.78425,30597.33215,33041.26749,35048.35439,36821.83413,38772.0298,39145.93169,41093.39675,42756.35591,44045.3842
path.6345,28140,28731.2624,28692.66553,30705.99892,31333.37202,29929.08485,29408.2571,30654.6288,31985.14066,33934.26269,34241.93244
path.6346,28140,29376.20667,30926.61638,32319.79042,34032.01081,34233.08407,36559.50761,36936.16025,36002.6061,35101.11174,37578.34381
path.6347,28140,28123.32971,29317.95088,29980.37543,29676.83699,32210.3292,31394.44802,32929.27043,31860.48995,34127.64104,36367.14214
path.6348,28140,29198.09721,30325.15429,30152.10134,31522.62757,30757.72732,31763.35666,32097.73088,31356.63585,30437.42255,30344.90137
path.6349,28140,28971.58143,30757.05995,29296.5264,30732.36064,31688.07268,30948.35333,30963.70536,30635.29616,31809.45184,34451.06076
path.6350,28140,27915.38523,28565.57127,28858.78362,30332.28317,31560.81039,32086.95312,34382.28291,34631.94498,35338.60997,36046.75705
path.6351,28140,30421.6134,30466.47316,31979.9712,33357.11569,33662.31049,34732.7718,35387.1553,36589.58255,38338.01681,40755.98509
path.6352,28140,29261.76575,30326.14874,32282.04391,32731.29845,32970.24139,33805.76881,36724.42415,38109.98678,39553.01272,40677.7068
path.6353,28140,28989.39269,29891.96039,29012.29704,30111.20951,30521.96986,30438.512,32916.83036,32127.43904,32767.33494,34121.76853
path.6354,28140,28976.53108,28774.12809,28155.18397,28868.73886,30316.39999,31446.2779,30904.3078,31451.46089,31970.10742,31143.97202
path.6355,28140,29069.91575,27601.33473,28603.50254,30461.47192,32298.7722,31348.10189,32216.59145,33414.43143,35015.86932,35869.92222
path.6356,28140,28932.52234,28361.4793,28764.2242,29566.05844,30308.9446,32478.30795,34825.27481,36222.84601,39270.89659,40368.51779
path.6357,28140,27146.6863,26887.91958,27359.77222,29248.7352,31008.26089,31849.33061,32246.03222,34388.17947,37229.49287,33726.65644
path.6358,28140,27869.28286,28705.55615,28333.612,29722.87293,29845.78695,30166.48163,30814.82658,31087.06989,32130.53936,33929.3097
path.6359,28140,29569.37926,30547.93059,32197.99219,33971.46944,33032.93944,32500.56509,32965.02285,31733.83308,32802.93862,34502.31948
path.6360,28140,28663.08545,30826.22378,30686.87361,32583.27585,34067.74126,35383.24082,36326.25398,37208.59742,39140.48618,38450.9676
path.6361,28140,28927.68394,28627.20109,29425.72197,30998.49016,30561.68144,30521.37126,32531.8857,33283.84041,34544.34605,34481.31074
path.6362,28140,28457.05509,28319.687,29432.43619,30738.41748,30713.34898,31246.84624,31720.35347,32755.37321,33965.91135,34716.86484
path.6363,28140,28828.86342,31720.17498,33360.43618,32310.71035,32681.95505,33485.0516,35123.76489,36023.61879,37772.82145,38736.12331
path.6364,28140,28421.05795,29514.09922,30857.07231,33106.98308,34531.91598,33569.84407,33671.45458,34891.16364,36288.48336,34468.80193
path.6365,28140,28573.97276,30181.77452,30842.32885,32757.79531,34591.41044,36784.8407,36621.76935,38393.03095,38677.51572,39040.33826
path.6366,28140,27931.98359,27114.98456,26779.52887,27275.13325,28166.88521,28096.92779,29026.69937,28274.81301,29039.7147,28357.85995
path.6367,28140,27330.72109,26529.08775,25287.17022,24450.97578,24527.11218,24154.22855,24665.98588,25844.64231,26489.27988,26746.46013
path.6368,28140,28886.93913,28775.02912,30751.02199,33020.34803,30274.07934,32630.39535,34299.42822,35406.48152,35332.55246,37321.46477
path.6369,28140,27844.84324,29621.73904,30517.0035,29935.58836,29396.05197,29120.51704,31570.08464,31959.27222,33057.89179,32031.48559
path.6370,28140,27910.49583,27434.62312,28351.18522,29630.11068,30345.65371,31697.53918,31019.12759,32059.53684,32677.34775,33311.60341
path.6371,28140,30052.63388,30542.09946,29158.17071,30168.42656,31145.65942,31442.54475,33390.7463,34260.92544,37014.82876,38527.71869
