,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11
path.6276,23863,23676.49562,24505.78091,24667.30704,25201.03007,26651.85838,27482.93308,28442.76584,30829.80753,31995.22919,32893.93637
path.6277,23863,25394.03117,25780.84767,25508.14763,27992.53249,27853.50795,29137.98263,30982.82031,32728.54795,31921.12622,33353.53302
path.6278,23863,22989.85544,24635.73139,25075.54805,25323.02554,26092.9549,26641.65587,25985.39468,27573.93399,27757.48901,29072.12936
path.6279,23863,25381.36724,25755.12205,25168.36172,26021.62669,27815.92465,28732.59574,29912.3421,30082.91015,31025.76518,31939.82594
path.6280,23863,24113.11765,23847.47232,24359.69367,25041.30939,25751.97939,26616.93247,27599.07917,29035.37757,28626.66551,29605.5935
path.6281,23863,25398.47051,26185.84125,26694.06157,26696.59201,28242.72363,28607.41844,29033.50542,29718.75962,30775.04883,31024.32119
path.6282,23863,23235.78676,24437.17213,26391.37401,25982.0057,26533.80561,27762.68657,28154.0196,28501.29473,27858.42214,28488.09264
path.6283,23863,24563.19229,24986.54817,25750.29162,26060.14008,25764.15556,25534.68767,24999.89033,23853.20978,24410.94644,23714.29302
path.6284,23863,23938.21697,23529.9655,23343.05306,25059.87768,25975.18741,26765.55062,26856.59138,26464.75138,26955.32428,26976.14873
path.6285,23863,23535.97613,23282.75422,24359.97019,24016.72086,26169.89811,26761.61178,25460.92118,26825.79946,27495.39946,27893.8914
path.6286,23863,23617.11763,24533.99983,25717.60609,26782.25263,26727.63913,27028.73545,27526.20476,27013.80318,28598.43298,28503.86893
path.6287,23863,26404.57319,28063.01206,27976.2139,29145.40334,30742.12734,31499.57656,32340.2443,33539.87307,35538.16204,36129.97736
path.6288,23863,24558.70345,25582.24951,25028.13144,25458.59613,27368.97351,28732.68401,28972.65042,30535.52186,30488.26564,31745.60367
path.6289,23863,23994.50529,25290.73921,26864.93671,28586.22937,28259.44408,28584.60768,29442.17168,29052.8905,30829.19216,30276.66707
path.6290,23863,24601.16687,26941.45128,28251.1605,30571.48005,32171.6781,31283.10936,32407.26854,33744.02957,34680.8916,35205.78768
path.6291,23863,23911.74026,25335.57695,26855.50404,25658.32318,26402.50864,27464.452,26240.26189,26247.21191,27170.60591,26295.21031
path.6292,23863,25809.92667,27384.16515,28426.53646,29462.80629,30669.15711,32536.09976,34039.17929,33501.79865,36417.96619,36524.89233
path.6293,23863,24530.30511,25547.97448,27311.5096,29220.8123,27603.99137,28294.48976,27596.25578,28663.66982,29060.47447,31442.93027
path.6294,23863,23215.55946,23095.94681,23594.60431,24668.59598,24198.60166,24669.55362,23999.54372,23895.62558,24207.86857,23526.45103
path.6295,23863,24953.94212,26279.27582,27515.38041,27960.7056,28098.15813,28651.10534,27819.95456,28043.13245,28658.88135,29304.19317
path.6296,23863,23832.65737,24327.11271,26080.25101,25497.96291,24115.8083,26384.91749,28264.75786,27236.12358,28983.4606,28699.09983
path.6297,23863,22792.35312,23379.86511,24706.76547,26337.36138,25649.05113,25814.29731,25775.57758,25983.47581,26933.11324,25702.7447
path.6298,23863,24973.0404,24572.13684,25866.97771,26239.59494,27514.39184,26610.92667,28072.93975,29189.97511,29041.77245,29736.46986
path.6299,23863,25041.65254,25097.65904,24628.32379,26208.2881,26977.30132,25827.04521,26410.94387,27319.52918,27849.75501,29600.30736
path.6300,23863,24960.35026,26876.34098,28097.61561,29471.70871,31661.76976,31708.59185,32926.193,31973.00082,32460.60271,33383.55462
path.6301,23863,25267.39087,25458.17727,25432.08282,25471.7057,26403.41576,26676.83944,27449.09865,28013.24712,29751.3747,33150.98638
path.6302,23863,23852.68105,26145.52702,26954.3525,28343.25181,30963.03583,31226.86827,31784.42348,30464.68027,31739.65874,32120.52914
path.6303,23863,24835.31781,23871.98402,25423.71747,24589.12283,25452.31071,25100.27896,26217.38489,26462.25688,27544.41721,29646.32866
path.6304,23863,24480.53424,25573.77173,25721.32523,26685.98651,27398.4717,26810.52662,27939.40987,29226.55118,29790.94137,29738.75312
path.6305,23863,24711.57552,25976.72564,27709.56049,29613.202,31309.34035,32514.74055,34156.52486,33982.73427,35955.09324,35676.62619
path.6306,23863,23889.8683,24038.47696,25769.45183,26160.0743,26228.80747,26936.15205,26441.68356,24757.31548,25993.14083,27343.25505
path.6307,23863,24597.11845,25150.02012,25653.52756,26129.23456,27219.73123,28911.17184,28295.92925,28774.96831,30582.42342,30988.9393
path.6308,23863,24974.34546,25896.08914,25196.45781,25963.06088,26104.79687,27921.69151,30376.90579,30765.24798,34112.49262,35832.31417
path.6309,23863,25166.63725,26181.69578,26479.01933,27540.58764,29632.75481,32182.67551,31616.73878,31502.85891,32144.28817,33367.72492
path.6310,23863,24442.10816,24980.7068,26098.12013,26078.62973,26375.08021,26100.40493,26640.4907,29050.9913,30327.96181,31977.97836
path.6311,23863,24095.15746,24241.61165,25289.85355,25591.94651,27168.6746,28915.4516,28610.81993,29230.39673,31432.93957,33407.04346
path.6312,23863,24301.83298,26236.35443,28702.9949,29708.41044,29335.18007,30514.86623,31649.52875,30558.11792,30823.72537,31290.02179
path.6313,23863,24071.80486,24864.77903,25389.86794,25243.43688,26109.82427,26994.01112,27900.9234,27987.34051,29022.62854,29238.14234
path.6314,23863,24437.66545,26614.03695,27928.19422,29117.78485,28835.94846,31182.18718,34366.49623,35208.92083,36233.02859,35705.86986
path.6315,23863,23849.28758,24780.83692,24314.86079,23969.17334,24574.07939,25553.6886,26669.68297,28039.52509,27863.57867,27203.28013
path.6316,23863,24397.89604,25114.73915,24945.93291,24834.21896,26077.44709,26781.80689,27110.59313,27466.77621,28034.32813,29460.85549
path.6317,23863,24171.0846,25328.50705,26299.74272,26231.12764,29350.50195,29519.08211,30356.98757,31248.46985,32367.72676,34465.39784
path.6318,23863,24418.23633,24667.64646,26246.2085,27857.22925,30305.47132,28616.48942,29001.538,31328.85639,32306.93598,32037.25512
path.6319,23863,24826.54673,24871.77474,25350.87357,25995.55555,26100.392,27886.6039,27799.59372,28421.86243,30931.71578,31778.17594
path.6320,23863,24516.99568,24666.98179,24960.23767,25271.79494,25287.72844,27466.58079,29373.69917,28164.40483,29058.60347,29945.03754
path.6321,23863,24313.41727,25921.62491,26258.95029,26897.30167,28661.07863,28009.58395,29588.5249,29675.05365,28879.96934,30364.05168
path.6322,23863,23350.28396,22416.07823,22845.94861,23834.69002,24095.81103,24027.18051,24976.04086,26307.34837,25586.60373,26202.8133
path.6323,23863,23856.77293,26132.67773,28638.7447,28647.58914,29816.80305,30017.77069,31746.69779,32953.50447,34308.70234,35960.84633
path.6324,23863,24496.97545,24203.27356,24793.46589,24901.98216,26358.74373,26680.89013,26931.09865,28920.71139,29777.1603,27743.08393
path.6325,23863,24415.13049,24785.97785,24334.5157,25236.90824,26978.03972,28189.16039,27854.6569,26899.01834,28021.58573,29500.47535
path.6326,23863,23662.24154,25418.92457,24829.48463,24293.49387,25206.16906,26304.49044,26224.55029,27348.16546,28503.03048,29193.00342
path.6327,23863,24702.38313,25787.22861,24807.13596,24663.07489,23840.1616,23673.34481,25080.51146,25773.09026,26318.75394,26013.24005
path.6328,23863,24045.24223,25711.09477,25512.62891,25080.74504,26593.83139,26761.80139,27629.86653,29652.77339,30705.84881,30087.26267
path.6329,23863,23943.06255,23475.92024,25236.30764,26701.19763,28456.3667,29109.55707,29884.16211,31440.13478,31611.89689,32878.42862
path.6330,23863,26058.07348,26385.97758,26201.64696,27743.27974,27994.30324,28063.51626,28773.48498,29211.83559,28733.27522,30104.12298
path.6331,23863,23972.90054,23787.03727,26275.39792,27140.89749,28546.488,28593.98404,29602.41236,29728.89729,29176.27834,29082.84344
path.6332,23863,25324.9951,26136.71393,25937.1112,28089.23934,29232.02297,30735.00161,31317.2316,33868.51657,32718.12105,35927.32983
path.6333,23863,25163.40976,26199.58548,28130.99167,28369.05153,28960.701,32239.18997,33047.79892,34818.1803,34060.13856,34648.94649
path.6334,23863,23888.04601,24002.42748,24213.52303,24847.90643,26158.97543,27346.11127,27847.71785,30611.48712,30764.67948,31481.45357
path.6335,23863,23184.73578,22759.72042,24559.68429,24821.3646,24053.03198,24297.64365,25252.46212,26610.5166,27880.57608,28417.5079
path.6336,23863,23947.74301,24556.94393,25167.87472,25573.582,25439.40443,28546.42726,29243.04751,30194.666,31889.51509,32450.90797
path.6337,23863,26186.02389,27138.16163,27931.3771,28517.62651,29532.78678,30074.83335,30302.43918,31685.63705,31426.30338,34129.81024
path.6338,23863,23171.15961,23005.78005,24129.98333,25933.0893,24869.58237,25764.99024,26930.02758,27846.29888,28858.18183,30532.99026
path.6339,23863,25276.05267,25286.10673,26306.57765,26625.86233,26651.76438,27725.51574,27757.7742,27479.73266,28089.29301,28545.96654
path.6340,23863,24172.28563,24747.75284,24697.66559,24755.05061,24255.03146,25087.48108,26847.99942,26777.2353,29783.15125,31277.1973
path.6341,23863,24705.3189,25612.78172,25906.8438,28132.32663,27879.684,27761.91128,29763.6852,29842.78687,31820.45765,32502.13433
path.6342,23863,23226.06383,23867.75092,23639.34402,23598.26392,23786.26658,24029.44739,24849.22324,25523.04451,26848.70551,28061.02735
path.6343,23863,25103.91148,25344.84889,26860.92018,27586.67386,28898.8708,29504.91493,29753.74144,31504.88043,31923.54787,32524.22962
path.6344,23863,24937.03268,25625.1141,25217.17011,24914.7051,25302.74555,25992.90644,26866.3441,26012.19296,27088.06574,27460.84263
path.6345,23863,24095.2849,25147.66718,26578.02955,28529.90544,29341.40884,29833.13825,31472.50833,31203.02873,31455.02501,32601.35362
path.6346,23863,24373.01811,26012.98969,25430.44799,26249.85793,26847.73841,26700.34637,25890.43396,28429.91041,29006.52741,29037.08673
path.6347,23863,24048.92214,23861.41334,24710.5393,25844.86275,27293.2962,29096.60951,30570.09143,32448.05099,34414.65637,35097.08909
path.6348,23863,25664.62679,27301.64842,27136.35739,27885.22384,30317.64179,32660.65583,34162.36835,35555.45362,36654.74086,37099.26529
path.6349,23863,25214.61279,27001.61438,27152.17557,29840.36636,28818.10692,31086.29089,33882.45644,34574.06043,37148.66984,38048.16916
path.6350,23863,24929.63405,25898.06264,27278.91947,28528.42845,27526.5797,28344.08711,28910.49031,27848.67622,29209.02627,29967.45706
path.6351,23863,24500.28563,25409.56115,26613.35138,27467.92363,29417.86979,29141.02715,30451.78703,32303.22665,33549.58805,35168.58808
path.6352,23863,24312.97952,26062.97174,26178.73754,27503.13928,29583.08557,30813.72805,31077.84384,31889.28297,32211.09087,33193.99192
path.6353,23863,25913.43261,26190.94743,28062.01862,27144.11608,28108.66555,30139.51456,30924.69857,31005.69054,31744.41368,32452.39889
path.6354,23863,23877.87375,25444.87946,26861.37577,27205.64911,28525.24098,30410.27517,33693.38637,35443.35481,38313.08885,39661.58988
path.6355,23863,23433.6134,23444.1923,24153.96275,23733.25134,24027.23253,25071.06655,25649.62893,27650.86549,29056.60243,28241.61736
path.6356,23863,24327.69185,24780.00033,25121.11937,25148.25008,26131.06578,27238.48604,28734.30608,29753.73309,31793.2819,33447.21581
path.6357,23863,24421.61482,25757.65692,27104.63247,29123.02663,31217.08571,32456.28059,32959.32435,32418.10693,32950.66387,34348.45642
path.6358,23863,24432.41205,24904.97997,25650.80287,26145.77499,26422.30663,28072.12611,27927.47934,27633.50975,28560.20313,28285.67244
path.6359,23863,23527.49007,24519.30298,26448.86926,28365.99037,28324.34485,28325.91644,27821.0574,28487.88561,27911.40777,27155.8901
path.6360,23863,24582.87777,26499.80271,28049.4595,29874.82724,30903.61757,29865.24268,31430.05561,32911.12379,32186.08627,34693.63755
path.6361,23863,26026.4359,26228.98248,26932.74023,27698.85651,27020.91233,27498.01513,28586.95118,30635.40147,32043.11912,33454.19305
path.6362,23863,25949.92863,27753.97634,29618.86715,32823.45325,32262.64364,32918.52518,32614.59448,32383.54615,32818.40064,34159.33147
path.6363,23863,23228.67837,24239.56551,25114.42878,25711.24153,27501.81651,27840.70155,29796.42773,30078.16871,29259.89155,30464.7518
path.6364,23863,23499.95743,24185.64226,23511.56591,22884.55125,23877.27707,24697.93995,23766.99271,24650.01303,23481.96707,23619.82046
path.6365,23863,23758.10738,23174.39891,23284.94395,24570.56829,27078.52806,28052.02503,27635.33122,27907.33829,27861.57055,26441.66927
path.6366,23863,24328.77069,26463.33635,27161.26949,26879.11442,27554.26683,28854.19517,29790.1854,31638.47452,34774.49649,37304.65563
path.6367,23863,23050.35398,21920.59669,21861.6231,22867.9068,22403.82184,24139.172,25502.6302,26509.79204,28813.12936,30442.11954
path.6368,23863,24597.85287,23760.02782,23823.26009,23857.3156,24366.40129,26585.01408,28479.75578,29008.51683,29330.17942,30893.78543
path.6369,23863,23206.38451,24325.17008,26506.63081,27991.22876,28649.64942,29744.69575,30628.03702,31742.45383,33805.52996,34030.7066
path.6370,23863,24542.15234,24448.58197,24366.64361,24048.26266,24561.93566,24023.24654,24350.99204,25642.20174,26692.53094,27234.49021
path.6371,23863,23764.10302,23574.8481,23357.69835,23813.82623,25438.62732,27241.89763,27823.03503,28162.21935,28515.73065,28520.57332
path.6372,23863,24309.12743,26613.35631,27855.70678,29149.73759,29457.77203,29843.58306,29173.59156,28949.3743,28049.66891,29827.49727
path.6373,23863,25143.50106,25313.41807,26885.30254,28162.05218,28808.08344,31027.94548,32065.70705,33013.26154,33883.36111,34848.54021
path.6374,23863,25778.6612,26028.18446,27546.58711,29453.71356,30173.43042,30519.26592,32061.03637,33323.53614,35609.78975,37315.77303
path.6375,23863,25102.10299,27602.58998,29241.12175,29410.25726,30637.23211,31929.36868,32516.16723,32361.96884,33860.56584,37547.41236
path.6376,23863,23388.72247,22727.21985,24252.70577,26550.70354,26780.79602,28418.7826,30312.01531,31485.97069,30724.92267,32038.36027
path.6377,23863,25104.47228,25090.53058,25593.52504,24961.45886,24567.85978,25268.43709,25360.33548,26924.2606,28749.01897,27197.54934
path.6378,23863,24163.51183,24832.11943,24622.23371,24395.24437,25715.53487,27485.83115,28854.66729,28455.95119,29194.58981,30499.68803
path.6379,23863,23844.78164,22816.5392,23183.70925,22360.42676,22926.89515,22017.88389,21938.97429,22785.27654,22733.33506,23469.335
path.6380,23863,24980.97834,25508.91792,25915.01507,25446.09614,26134.73465,26340.33181,27633.92788,28698.88382,28219.39385,30579.60516
path.6381,23863,23414.13389,22831.06332,24046.88787,26047.90479,26508.22238,26626.12851,25569.77876,26755.34753,27528.82194,28263.46246
path.6382,23863,24330.73804,25754.55535,28110.08367,29332.50194,30555.94459,30681.79733,31267.02327,33133.60724,32668.8699,31669.40111
path.6383,23863,23989.41648,25186.66984,26439.44616,27649.0892,28737.86166,30895.58201,32336.29086,34074.8167,35416.01749,37748.48155
path.6384,23863,25423.88078,25266.88026,26095.02313,26654.61913,27020.14329,26555.35406,27229.41757,26655.40521,26928.74741,27662.10744
path.6385,23863,24468.67891,26127.57998,26553.5224,28104.52875,28731.26371,29967.68834,30220.49066,30756.24931,32235.7189,35714.88259
path.6386,23863,23832.39805,24962.31217,24038.08114,23217.11452,24639.15502,24193.459,24798.34107,24844.01851,24650.19198,27589.05662
path.6387,23863,24176.78378,25144.22032,25860.01993,26111.00652,27284.2472,29579.94788,29878.96449,32159.65969,32865.65385,33652.60114
path.6388,23863,24893.95662,25484.00544,26220.97436,27264.86095,27064.29899,27954.24821,27900.084,28073.73257,29050.5152,29725.16769
path.6389,23863,24683.83482,25519.13296,27405.38266,26809.16113,27129.04783,26296.87386,26375.39981,27279.77952,28761.82523,29354.69109
path.6390,23863,24905.50097,24635.29149,24471.11558,25596.79174,26632.40534,26451.60217,28248.80801,28299.94302,29304.52572,31790.70205
path.6391,23863,25217.60806,25467.54784,27444.86516,27430.14247,27694.36278,27075.09222,28160.32987,27522.80999,27358.14899,28799.73439
path.6392,23863,23710.25891,24360.49081,24190.50865,25961.56246,28319.48044,30449.14139,30387.08186,31462.08434,32544.48337,33598.78886
path.6393,23863,25266.48381,26396.23798,27148.60289,26398.79773,26235.76912,25601.04359,25578.19064,26447.09252,27027.01793,27481.76933
path.6394,23863,23634.44055,23096.43747,24244.01305,26395.96488,26136.76138,25628.83905,26232.13296,27025.63151,26797.78703,26986.22265
path.6395,23863,24332.85094,24483.84082,24852.58905,26736.31232,26883.01932,29072.97842,29256.78879,29530.48442,29739.49066,28750.21878
path.6396,23863,24664.84267,26993.28903,27879.0515,28591.02733,28546.61845,29024.54743,29212.33833,31850.28318,33223.29774,33154.91758
path.6397,23863,24516.00026,25885.14009,27472.5542,27506.39614,28301.68944,29910.87558,29704.89714,29410.60811,30231.53229,32066.70153
path.6398,23863,25400.15185,25258.39211,24538.84368,25972.59208,26068.56144,28494.14184,30308.02238,31570.86449,31976.40185,34009.66744
path.6399,23863,23809.29863,24844.15027,26341.3151,27506.44489,27590.48748,28174.79667,27720.24426,26907.32535,27751.84013,30120.02704
path.6400,23863,23632.14841,24991.98692,25885.13175,27897.03513,28068.99685,29195.37806,29504.43406,29892.47007,28370.71654,29117.68517
path.6401,23863,23850.20417,25477.9348,25337.22722,26833.66853,27847.01082,28935.3941,28847.93528,29371.33339,30312.29304,30112.06633
path.6402,23863,24395.45922,24376.17123,23357.68969,24233.91284,24346.00548,25443.43826,24864.08681,26972.61523,26048.97515,25543.46738
